,Age,Gender,Ethnicity,Marital_Status,Education_Completed,Religion,Full_Time_Employment,Part_Time_Employment,Self_Employed_Part_Time,Self_Employed_Full_Time,Student,Homemaker,Disabled,Retired,Occupation,Income,US_Born,Primary_Language,English_Speaking,English_Difficulties,Familiarity_with_America,Familiarity_with_Ethnic_Origin,Discrimination,Health,Mental_Health,Hypertension,Health_Insurance,Medical_Transport,Sat_with_Housing,Housing,Com_Shares_Values,Close_knit_Com,Religious_Importance,Togetherness,Successful_Family,See_Friends,See_Family,Helpful_Family,Helpful_Friends,Disappointment,Sat_with_Life,Quality_of_Life,Social_Networks,Native_Language,Duration,Employment_Status,State,Education,clean_Income,Race
344,54,Female,Chinese,Married,College degree or Bachelor's degree,Catholic,0,0,0,0,0,Full time homemaker,0,0,NA,"$70,000 and over",No,1,Not well,Not much,Low,High,1,Excellent,Excellent,0,Yes,0,Pretty much,One-family house,Agree,Agree,Very important,Strongly agree,Strongly agree,2,3,2,2,Yes,Slightly disagree,6,Yes,Chinese Traditional,27,Homemaker,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
345,89,Female,Chinese,Single,High school degree / GED,Protestant,0,0,0,0,0,0,0,0,NA,NA,No,1,Not at all,Very much,Very low,High,0,Very Good,Very Good,Yes,0,0,Very much,One-family house,Agree,Agree,Very important,Strongly agree,Somewhat agree,3,1,1,1,0,Slightly agree,9,No,Chinese Simplified,5,Unemployed,TX,HS Graduate,NA,ASIAN AMERICAN
346,22,Male,Chinese,Single,College degree or Bachelor's degree,Protestant,0,Employed part time,0,0,Student,0,0,0,Other,"$70,000 and over",Yes,0,Very well,Not at all,Very high,Low,0,Excellent,Excellent,0,Yes,0,Very much,Apartment/ Townhouse/ Condominium,Strongly agree,Strongly agree,Somewhat important,Strongly agree,Strongly agree,5,3,3,2,0,Agree,10,No,Eng_Chinese only,22,Student,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
347,22,Male,Chinese,Single,College degree or Bachelor's degree,Protestant,0,Employed part time,0,0,0,0,0,0,Professional,"$20,000 - $29,999",Yes,0,Very well,Not at all,High,Low,1,Very Good,Very Good,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Strongly agree,Strongly agree,Very important,Strongly agree,Somewhat agree,5,2,2,3,0,Neither agree or disagree,7,Yes,English,22,Working part-time,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
348,36,Female,Chinese,Married,College degree or Bachelor's degree,Protestant,0,0,0,0,0,Full time homemaker,0,0,NA,"$70,000 and over",No,1,Not well,Not much,Low,Very high,1,Very Good,Very Good,0,Yes,0,Very much,One-family house,Agree,Strongly agree,Very important,Strongly agree,Strongly agree,4,3,5,5,0,Slightly agree,8,No,Chinese Traditional,10,Homemaker,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
349,36,Female,Chinese,Married,College degree or Bachelor's degree,Protestant,0,0,0,0,0,Full time homemaker,0,0,NA,"$70,000 and over",No,1,Not well,Not much,Low,Very high,1,Very Good,Very Good,0,Yes,Yes,Pretty much,One-family house,Agree,Strongly agree,Very important,Strongly agree,Strongly agree,5,3,5,5,0,Agree,8,Yes,Chinese Simplified,10,Homemaker,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
350,22,Male,Chinese,Single,College degree or Bachelor's degree,Protestant,0,0,0,0,Student,0,0,0,NA,"$70,000 and over",Yes,0,Very well,Not at all,High,High,1,Excellent,Excellent,0,Yes,0,Very much,Apartment/ Townhouse/ Condominium,Agree,Agree,Very important,Strongly agree,Somewhat agree,5,4,4,3,0,Agree,8,No,Eng_Chinese only,22,Student,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
351,32,Female,Chinese,Married,College degree or Bachelor's degree,None,Employed full time,0,0,0,0,0,0,0,Professional,"$70,000 and over",No,1,Well,Much,High,High,0,Good,Good,0,Yes,0,Pretty much,One-family house,Neutral,Disagree,Not very important,Somewhat agree,Somewhat agree,3,1,1,1,0,Slightly agree,8,No,Eng_Chinese only,5,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
352,64,Female,Chinese,Married,Graduate or Professional degree ,Buddhist,0,0,0,0,0,0,0,Retired,Professional,"$60,000 - $69,999",No,1,Very well,Very much,Very high,High,0,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Disagree,Very important,Strongly agree,Strongly agree,5,3,3,2,0,Agree,9,Yes,Chinese Traditional,41,Retired,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
353,44,Female,Chinese,Single,College degree or Bachelor's degree,None,Employed full time,0,0,0,0,0,0,0,Professional,"$60,000 - $69,999",Yes,0,Very well,Not at all,Very high,Low,1,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Not at all important,Somewhat disagree,Somewhat agree,5,2,2,5,0,Slightly agree,8,Yes,English,44,Working full-time,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
354,70,Female,Chinese,Married,College degree or Bachelor's degree,None,0,0,0,0,0,0,0,Retired,NA,NA,No,1,Not at all,Very much,Low,High,0,Fair,Fair,0,Yes,Yes,Pretty much,One-family house,Neutral,Neutral,Not at all important,Strongly agree,Somewhat disagree,2,3,1,1,NA,Agree,5,No,Chinese Simplified,8,Retired,TX,College or Higher,NA,ASIAN AMERICAN
355,20,Male,Chinese,Single,College degree or Bachelor's degree,None,0,Employed part time,0,0,0,0,0,0,Service worker,"$20,000 - $29,999",No,1,Not well,Not at all,Very high,Very low,0,Very Good,Excellent,0,Yes,Yes,Pretty much,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Not at all important,Strongly agree,Strongly agree,4,3,4,3,0,Neither agree or disagree,6,No,Chinese Simplified,5,Working part-time,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
356,73,Female,Chinese,Single,College degree or Bachelor's degree,None,0,0,0,0,0,0,0,Retired,NA,NA,No,1,Not at all,Very much,Low,High,0,Fair,Fair,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Not at all important,Strongly agree,Strongly agree,3,4,4,2,NA,Neither agree or disagree,5,No,Chinese Simplified,5,Retired,TX,College or Higher,NA,ASIAN AMERICAN
357,30,Male,Chinese,Single,"Some college, but no degree",None,0,0,0,0,Student,0,0,0,Other,"$0 - $9,999",No,1,Not well,Not much,Low,High,0,Good,Very Good,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Not at all important,Strongly agree,Strongly agree,3,3,4,3,0,Neither agree or disagree,6,No,Chinese Simplified,5,Student,TX,College or Higher,"less than $20,000",ASIAN AMERICAN
358,47,Female,Chinese,Married,Graduate or Professional degree ,None,Employed full time,0,0,0,0,0,0,0,Professional,"$70,000 and over",No,1,Well,Not at all,High,High,0,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Agree,Neutral,Not at all important,Strongly agree,Strongly agree,3,3,1,3,Yes,Agree,9,Yes,Chinese Simplified,20,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
359,25,Male,Chinese,Single,Graduate or Professional degree ,None,0,0,0,0,Student,0,0,0,Professional,"$20,000 - $29,999",No,1,Well,Much,Low,Very high,NA,Fair,Very Good,0,Yes,0,Not very much,Apartment/ Townhouse/ Condominium,Agree,Neutral,Not very important,Somewhat agree,Somewhat agree,3,2,2,2,0,Neither agree or disagree,7,No,Eng_Chinese only,10,Student,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
360,24,Male,Chinese,Married,"Some college, but no degree",Protestant,0,0,0,0,Student,0,0,0,NA,"$40,000 - $49,999",No,1,Well,Much,High,High,NA,Good,Good,0,0,0,Pretty much,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Not very important,Somewhat agree,Somewhat agree,3,4,2,2,0,Slightly disagree,7,No,Eng_Chinese only,7,Student,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
361,36,Male,Chinese,Married,Graduate or Professional degree ,None,Employed full time,0,0,0,0,0,0,0,Professional,"$70,000 and over",No,1,Not well,Much,Low,High,0,Good,Good,0,Yes,0,Pretty much,One-family house,Agree,Neutral,Not very important,Strongly agree,Somewhat agree,0,0,0,0,0,Disagree,6,No,Chinese Traditional,8,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
362,38,Female,Chinese,Married,Graduate or Professional degree ,None,0,0,0,0,0,Full time homemaker,0,0,NA,"$70,000 and over",No,1,Not well,Not much,Low,Very high,1,Good,Good,0,Yes,0,Pretty much,One-family house,Strongly agree,Neutral,Not very important,Strongly agree,Strongly agree,4,3,2,3,0,Neither agree or disagree,7,Yes,Chinese Simplified,7,Homemaker,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
363,54,Female,Chinese,Married,College degree or Bachelor's degree,None,0,0,0,0,0,Full time homemaker,0,0,NA,"$60,000 - $69,999",No,1,Not well,Much,Low,High,0,Excellent,Very Good,0,Yes,0,Very much,One-family house,Neutral,Neutral,Not very important,Strongly agree,Strongly agree,5,5,5,5,0,Agree,9,No,Chinese Simplified,7,Homemaker,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
364,28,Female,Chinese,Single,Graduate or Professional degree ,None,0,0,0,0,Student,0,0,0,NA,NA,No,1,Well,Not much,High,Very high,0,Excellent,Excellent,0,Yes,Yes,Very much,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Not very important,Strongly agree,Strongly agree,3,2,2,3,0,Agree,9,No,Chinese Simplified,5,Student,TX,College or Higher,NA,ASIAN AMERICAN
365,24,Male,Chinese,Single,College degree or Bachelor's degree,Protestant,0,0,0,0,Student,0,0,0,NA,"$20,000 - $29,999",No,1,Very well,Not much,Very high,High,1,Excellent,Excellent,0,0,0,Pretty much,Apartment/ Townhouse/ Condominium,Agree,Neutral,Not very important,Strongly agree,Somewhat agree,3,2,2,1,0,Agree,9,Yes,English,14,Student,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
366,35,Female,Chinese,Married,College degree or Bachelor's degree,None,0,0,0,0,0,Full time homemaker,0,0,Professional,NA,No,1,Well,Not much,Low,High,0,Good,Good,0,Yes,0,Pretty much,One-family house,Neutral,Neutral,Somewhat important,Strongly agree,Strongly agree,3,2,4,2,0,Neither agree or disagree,6,No,Chinese Simplified,9,Homemaker,TX,College or Higher,NA,ASIAN AMERICAN
367,23,Male,Chinese,Single,College degree or Bachelor's degree,Protestant,0,0,0,0,Student,0,0,0,NA,"$20,000 - $29,999",No,0,Well,Not at all,High,Very high,NA,Very Good,Very Good,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Agree,Neutral,Very important,Somewhat agree,Strongly agree,5,3,3,5,0,Agree,9,No,English,7,Student,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
368,24,Male,Chinese,Single,College degree or Bachelor's degree,Protestant,Employed full time,0,0,0,0,0,0,0,Other,"$60,000 - $69,999",Yes,0,Very well,Very much,Very high,High,0,Very Good,Very Good,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Very important,Somewhat agree,Somewhat agree,3,2,2,3,0,Agree,7,No,Eng_Chinese only,24,Working full-time,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
369,48,Female,Chinese,Other,High school degree / GED,Protestant,0,0,0,0,0,0,0,0,NA,NA,No,1,Not at all,Very much,Very low,Low,1,Good,Good,0,Yes,Yes,NA,NA,Neutral,Neutral,Very important,Somewhat agree,Somewhat agree,2,2,2,1,0,Strongly disagree,2,No,Chinese Traditional,5,Unemployed,TX,HS Graduate,NA,ASIAN AMERICAN
370,27,Male,Chinese,Single,Graduate or Professional degree ,Protestant,0,0,0,0,Student,0,0,0,"Manager, executive, or official","$30,000 - $39,999",No,1,Well,Very much,Low,Very high,1,Very Good,Good,0,Yes,0,Very much,Apartment/ Townhouse/ Condominium,Agree,Neutral,Very important,Strongly agree,Somewhat disagree,3,2,2,3,Yes,Slightly agree,6,Yes,Chinese Traditional,5,Student,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
371,32,Female,Chinese,Single,Graduate or Professional degree ,None,Employed full time,0,0,0,0,0,0,0,"Clerical, office, sales","$50,000 - $59,999",No,1,Well,Not much,Low,High,1,Good,Good,0,0,Yes,Not very much,Apartment/ Townhouse/ Condominium,Disagree,Agree,Not very important,Strongly agree,Somewhat agree,3,3,3,3,Yes,Slightly disagree,6,No,Chinese Simplified,5,Working full-time,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
372,33,Female,Chinese,Single,Graduate or Professional degree ,None,0,0,0,0,Student,0,0,0,Professional,"$20,000 - $29,999",No,1,Not well,Not much,Low,High,0,Good,Good,0,Yes,Yes,Not at all,Apartment/ Townhouse/ Condominium,Neutral,Agree,Not very important,Strongly agree,Somewhat agree,5,4,4,3,Yes,Slightly disagree,7,No,Chinese Traditional,5,Student,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
373,34,Female,Chinese,Married,College degree or Bachelor's degree,Buddhist,0,0,0,0,0,Full time homemaker,0,0,"Clerical, office, sales","$50,000 - $59,999",No,1,Well,Very much,Very high,Very high,1,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Disagree,Agree,Not very important,Strongly agree,Strongly agree,5,5,4,3,Yes,Agree,8,Yes,Chinese Traditional,7,Homemaker,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
374,73,Male,Chinese,Married,College degree or Bachelor's degree,NA,0,0,0,0,0,0,0,Retired,NA,NA,No,1,Not at all,Not much,Low,High,0,Fair,Fair,0,Yes,Yes,Pretty much,One-family house,Agree,Agree,Not very important,Strongly agree,Somewhat agree,3,4,4,3,0,Slightly agree,6,No,Chinese Simplified,8,Retired,TX,College or Higher,NA,ASIAN AMERICAN
375,72,Male,Chinese,Married,College degree or Bachelor's degree,Protestant,0,0,0,0,0,0,0,Retired,NA,"$10,000 - $19,999",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Pretty much,One-family house,Agree,Agree,Somewhat important,Strongly agree,Strongly agree,4,3,3,3,0,Neither agree or disagree,6,No,Chinese Simplified,NA,Retired,TX,College or Higher,"less than $20,000",ASIAN AMERICAN
376,74,Female,Chinese,Married,"Some college, but no degree",None,0,0,0,0,0,0,0,Retired,Skilled trades,"$10,000 - $19,999",No,1,Not at all,Much,Low,High,0,Very Good,Very Good,0,0,Yes,Very much,Two-family house/ duplex,Agree,Agree,Somewhat important,Strongly agree,Strongly agree,2,3,3,2,0,Agree,8,No,Chinese Simplified,6,Retired,TX,College or Higher,"less than $20,000",ASIAN AMERICAN
377,64,Male,Chinese,Single,College degree or Bachelor's degree,Protestant,0,0,0,0,0,0,0,Retired,NA,"$10,000 - $19,999",No,1,Well,Not at all,High,High,NA,Very Good,Very Good,0,Yes,0,Pretty much,Two-family house/ duplex,Disagree,Agree,Very important,Strongly agree,Somewhat agree,5,0,2,4,0,Neither agree or disagree,7,No,Chinese Traditional,33,Retired,TX,College or Higher,"less than $20,000",ASIAN AMERICAN
378,37,Female,Chinese,Married,High school degree / GED,Protestant,Employed full time,0,0,0,0,0,0,0,Professional,"$70,000 and over",No,0,Well,Very much,Low,High,0,Very Good,Very Good,0,Yes,0,Very much,One-family house,Strongly agree,Strongly agree,Very important,Strongly agree,Somewhat agree,5,3,3,2,0,Neither agree or disagree,6,No,Eng_Chinese only,11,Working full-time,TX,HS Graduate,"$70,000 and over",ASIAN AMERICAN
379,25,Female,Chinese,Single,College degree or Bachelor's degree,None,Employed full time,0,0,0,0,0,0,0,"Clerical, office, sales","$20,000 - $29,999",No,1,Well,Much,High,High,1,Good,Good,0,Yes,0,Pretty much,5,Neutral,Strongly disagree,Not at all important,Somewhat agree,Somewhat agree,3,4,2,2,0,Slightly disagree,6,No,Chinese Simplified,6,Working full-time,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
380,33,Female,Chinese,Single,Graduate or Professional degree ,None,0,0,0,0,0,0,0,0,NA,"$10,000 - $19,999",No,1,Well,Much,High,Very high,1,Very Good,Very Good,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Disagree,Disagree,Not at all important,Somewhat agree,Somewhat disagree,2,0,2,3,0,Slightly disagree,7,Yes,Chinese Traditional,7,Unemployed,TX,College or Higher,"less than $20,000",ASIAN AMERICAN
381,24,Male,Chinese,Single,College degree or Bachelor's degree,Protestant,Employed full time,0,0,0,0,0,0,0,Professional,"$60,000 - $69,999",No,0,Very well,Not at all,High,Low,0,Very Good,Fair,0,Yes,0,Pretty much,Apartment/ Townhouse/ Condominium,Neutral,Disagree,Somewhat important,Somewhat agree,Somewhat agree,3,2,2,2,Yes,Disagree,8,No,Eng_Chinese only,14,Working full-time,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
382,34,Female,Chinese,Married,College degree or Bachelor's degree,None,0,0,0,0,0,Full time homemaker,0,0,NA,"$70,000 and over",No,1,Well,Not much,Low,High,0,Very Good,Very Good,0,Yes,0,Pretty much,One-family house,Agree,Neutral,Not very important,Somewhat disagree,Somewhat agree,3,3,3,3,0,Slightly agree,8,Yes,Chinese Traditional,15,Homemaker,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
383,75,Female,Chinese,Married,Graduate or Professional degree ,None,Employed full time,0,0,0,0,0,0,0,Service worker,"$40,000 - $49,999",No,1,Not at all,Not much,Very low,Very low,0,Very Good,Very Good,0,0,0,Pretty much,Apartment/ Townhouse/ Condominium,Neutral,Neutral,Not very important,Somewhat agree,Strongly agree,0,3,2,0,0,Neither agree or disagree,5,No,Chinese Simplified,14,Working full-time,TX,Less than HS,"less than $50,000",ASIAN AMERICAN
384,40,Female,Chinese,Married,High school degree / GED,None,0,0,0,0,0,Full time homemaker,0,0,NA,"$30,000 - $39,999",No,1,Not at all,Very much,Low,Low,NA,Good,Fair,0,Yes,0,Pretty much,5,Neutral,Neutral,Not very important,Somewhat agree,Somewhat agree,0,0,0,0,Yes,Slightly disagree,5,No,Chinese Simplified,15,Homemaker,TX,HS Graduate,"less than $50,000",ASIAN AMERICAN
385,63,Female,Chinese,Single,College degree or Bachelor's degree,Buddhist,0,0,0,0,0,0,0,Retired,Other,NA,Yes,1,Not at all,Not much,Low,Low,0,Very Good,Very Good,0,0,Yes,Pretty much,5,Neutral,Neutral,Not very important,Strongly agree,Somewhat agree,0,0,1,0,Yes,Slightly disagree,5,No,Chinese Traditional,10,Retired,TX,College or Higher,NA,ASIAN AMERICAN
386,42,Female,Chinese,Married,Graduate or Professional degree ,Protestant,Employed full time,0,0,0,0,0,0,0,Professional,"$30,000 - $39,999",No,1,Very well,Very much,High,Very high,0,Very Good,Very Good,0,Yes,0,Very much,One-family house,Neutral,Neutral,Somewhat important,Somewhat agree,Somewhat agree,2,3,2,3,0,Agree,8,No,Chinese Simplified,17,Working full-time,TX,College or Higher,"less than $50,000",ASIAN AMERICAN
387,19,Female,Chinese,Living with a partner,"Some college, but no degree",Buddhist,0,0,0,0,Student,0,0,0,NA,"$0 - $9,999",No,1,Well,Much,High,Low,1,Good,Good,0,Yes,Yes,Not very much,Apartment/ Townhouse/ Condominium,Agree,Neutral,Somewhat important,Strongly agree,Strongly agree,2,4,3,2,Yes,Agree,8,No,English,6,Student,TX,College or Higher,"less than $20,000",ASIAN AMERICAN
388,43,Male,Chinese,Married,Graduate or Professional degree ,None,Employed full time,0,0,0,0,0,0,0,Professional,"$70,000 and over",No,1,Very well,Not at all,Very high,Very high,0,Excellent,Excellent,0,Yes,0,Pretty much,One-family house,Agree,Agree,Not very important,Somewhat agree,Somewhat agree,2,2,2,2,Yes,Agree,10,No,Chinese Simplified,17,Working full-time,TX,College or Higher,"$70,000 and over",ASIAN AMERICAN
389,69,Female,Chinese,Married,College degree or Bachelor's degree,None,0,0,0,0,0,0,0,Retired,Professional,"$10,000 - $19,999",No,1,Not at all,Not at all,Low,High,0,Good,Good,0,0,0,Very much,One-family house,Neutral,Agree,Not very important,Strongly agree,Strongly agree,2,3,3,2,0,Agree,7,Yes,Chinese Traditional,6,Retired,TX,College or Higher,"less than $20,000",ASIAN AMERICAN
390,75,Female,Chinese,Single,College degree or Bachelor's degree,Protestant,0,0,0,0,0,0,0,Retired,NA,NA,No,1,Not at all,Not at all,Very low,High,0,Poor,Fair,Yes,0,Yes,Not very much,Apartment/ Townhouse/ Condominium,Agree,Agree,Somewhat important,NA,Somewhat disagree,2,2,1,1,0,Slightly disagree,2,No,Chinese Simplified,6,Retired,TX,College or Higher,NA,ASIAN AMERICAN
391,46,Female,Chinese,Married,"Some college, but no degree",None,Employed full time,0,0,0,0,0,0,0,"Clerical, office, sales","$60,000 - $69,999",No,1,Not well,Much,Low,High,0,Fair,Fair,0,Yes,0,Pretty much,One-family house,NA,NA,Not at all important,Strongly agree,Somewhat agree,0,2,3,2,0,Agree,6,Yes,Chinese Simplified,9,Working full-time,TX,College or Higher,"less than $70,000",ASIAN AMERICAN
392,74,Male,Chinese,Married,Graduate or Professional degree ,None,0,0,0,0,0,0,0,Retired,Skilled trades,"$0 - $9,999",No,1,Not at all,Very much,Very high,High,0,Very Good,Very Good,Yes,0,Yes,Pretty much,One-family house,Neutral,Strongly disagree,Not at all important,Strongly agree,Strongly agree,0,0,0,0,0,Neither agree or disagree,5,No,Chinese Simplified,12,Retired,TX,Less than HS,"less than $20,000",ASIAN AMERICAN
393,70,Male,Chinese,Married,College degree or Bachelor's degree,None,0,0,0,0,0,0,0,Retired,NA,"$0 - $9,999",No,1,Not at all,Very much,Very low,Low,0,Fair,Fair,0,0,Yes,Not very much,One-family house,Disagree,Strongly disagree,Not very important,Strongly agree,Strongly agree,0,3,2,0,0,Disagree,1,No,Chinese Traditional,7,Retired,TX,College or Higher,"less than $20,000",ASIAN AMERICAN
