,Ethnicity,State,Education,Gender,Education_Completed,US_Born,Race,US_Born_Father,Birth_Country,Citizenship,Career_Success,Religion_Importance,Help_Other,Race_Id,American_Id,Leader_Qual,Info_Source,Registered_Vote,Not_Registered,Voter_NotElig,Chance_Vote,Candidate,Candidate_Strength,Candidate_Voted,Party_Voting,Repub_Impres,Dem_Impres,Trump_Impres,Clinton_Impres,Politic_Disc,Politic_Donate,Contact_Rep,Protest_Rally,Public_Meet,Value_Similarity,Religion,Topic_Important,Ban_Muslim,Syrian_Refugee,Marital_Status,Partner_Race,Employment_Status,Income.x,Birth_Yr,English_Read,Age,TrumpImpres,clean_Income,Full_Time_Employment,Part_Time_Employment,Self_Employed_Part_Time,Self_Employed_Full_Time,Student,Homemaker,Disabled,Retired,Occupation,Income.y,Primary_Language,English_Speaking,English_Difficulties,Familiarity_with_America,Familiarity_with_Ethnic_Origin,Discrimination,Health,Mental_Health,Hypertension,Health_Insurance,Medical_Transport,Sat_with_Housing,Housing,Com_Shares_Values,Close_knit_Com,Religious_Importance,Togetherness,Successful_Family,See_Friends,See_Family,Helpful_Family,Helpful_Friends,Disappointment,Sat_with_Life,Quality_of_Life,Social_Networks,Native_Language,Duration
906,Hmong,CA,HS Graduate,Female,High school degree / GED,Yes,ASIAN AMERICAN,No,NA,Citizen,Very Important,Very Important,Very Important,Very Important,Very Important,A good leader should have a degree from a top-university ...,NA,NA,Not Registered,Elig,I will not vote this year,NA,NA,NA,NA,Somewhat unfavorable,Somewhat unfavorable, Somewhat unfavorable,Somewhat favorable,Yes,No,No,No,No,NA,Other,Education,Support,Support,Married,Asian or Asian American,Student,"$20,000 to $50,000",8888,NA,-6872,Somewhat unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
907,Hmong,CA,College or Higher,Female,"Some college, but no degree",Yes,ASIAN AMERICAN,No,NA,Citizen,NA,NA,NA,NA,NA,NA,DO NOT READ  Both equally,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, SUPPORT STRONGLY,Bernie Sanders,Democrat,Very unfavorable,Very favorable, Very unfavorable,Very favorable,Yes,No,No,Yes,No,NA,Other,Immigration,Oppose,Support,Married,Asian or Asian American,Unemployed,"Up to $20,000",1990,NA,26,Very unfavorable,"less than $20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
908,Hmong,WI,College or Higher,Female,"Some college, but no degree",No,ASIAN AMERICAN,No,Thailand / Siam,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, NOT SO STRONGLY,NA,Democrat,Somewhat favorable,Somewhat favorable, Somewhat unfavorable,Somewhat favorable,Yes,No,No,No,No,NA,Other,Education,Support,NA,Single,NA,Working part-time,"$20,000 to $50,000",1988,Pretty well,28,Somewhat unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
909,Hmong,CA,HS Graduate,Male,High school degree / GED,Yes,ASIAN AMERICAN,No,NA,Citizen,Extremely Important,Extremely Important,Extremely Important,Very Important,Very Important,A good leader should have significant work experience,Mainstream American more,NA,Not Registered,Elig,My chances of voting are -,SOME OTHER CANDIDATE,NA,NA,Democrat,Somewhat unfavorable,Somewhat favorable, Very unfavorable,Somewhat favorable,Yes,No,No,No,No,NA,Christian,Education,Oppose,Support,Married,Asian or Asian American,Working full-time,"$20,000 to $50,000",1986,NA,30,Very unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
910,Hmong,CA,Less than HS,Male,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,Very Important,Very Important,Very Important,Very Important,Very Important,A good leader should have significant work experience,RETHNIC: or Asian American more,NA,Not Registered,Nonelig,NA,NA,NA,NA,NA,Never heard,Never heard, Very unfavorable,Somewhat favorable,No,No,No,No,No,NA,Other,Economy/Jobs,Support,NA,Married,Asian or Asian American,Working part-time,"Up to $20,000",1967,NA,49,Very unfavorable,"less than $20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
911,Hmong,MN,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,Extremely Important,Extremely Important,Extremely Important,Extremely Important,Extremely Important,A good leader should have a degree from a top-university ...,NA,NA,Not Registered,Elig,I am absolutely certain I will vote,Clinton, SUPPORT STRONGLY,NA,Democrat,Somewhat unfavorable,Somewhat favorable, Somewhat unfavorable,Somewhat favorable,No,No,No,No,No,NA,Other,Terrorism/ISIS/National security,Support,Support,Single,NA,Permanently disabled,NA,1952,NA,64,Somewhat unfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
912,Hmong,CA,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,NA,NA,NA,NA,NA,NA,DO NOT READ  Both equally,NA,Not Registered,Elig,My chances of voting are -,NA,NA,NA,NA,Never heard,Never heard, No opinion,No opinion,No,No,No,No,No,NA,Other,NA,Oppose,NA,Married,Asian or Asian American,Unemployed,NA,8888,NA,-6872,No opinion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
913,Hmong,CA,HS Graduate,Male,High school degree / GED,No,ASIAN AMERICAN,No,Laos,Citizen,Very Important,Somewhat Important,Very Important,Very Important,Very Important,A good leader should have significant work experience,Mainstream American more,NA,Not Registered,Elig,My chances of voting are -,NA,NA,NA,Republican,Somewhat favorable,Somewhat favorable, Somewhat favorable,Somewhat favorable,No,No,No,No,No,NA,Other,Terrorism/ISIS/National security,Support,Oppose,Married,Asian or Asian American,Permanently disabled,"Up to $20,000",1961,Just a little,55,Somewhat favorable,"less than $20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
914,Hmong,MA,Less than HS,Male,No schooling completed,No,ASIAN AMERICAN,No,Thailand / Siam,Citizen,Extremely Important,Extremely Important,Extremely Important,Not at all Important,Extremely Important,A good leader should have a degree from a top-university ...,Mainstream American more,NA,Not Registered,Elig,My chances of voting are less than -,Trump,NA,NA,Democrat,Never heard,Never heard, Somewhat favorable,Somewhat favorable,Yes,No,No,No,No,NA,Other,Economy/Jobs,NA,Support,Married,Asian or Asian American,Unemployed,"$20,000 to $50,000",1967,NA,49,Somewhat favorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
915,Hmong,MN,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,NA,NA,NA,NA,NA,NA,DO NOT READ  Both equally,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, NOT SO STRONGLY,NA,Democrat,Somewhat favorable,Somewhat favorable, Somewhat unfavorable,Somewhat unfavorable,Yes,No,No,No,No,NA,Other,Terrorism/ISIS/National security,Support,Oppose,Married,Asian or Asian American,Homemaker,"$20,000 to $50,000",1970,NA,46,Somewhat unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
916,Hmong,CA,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,NA,NA,NA,NA,NA,NA,NA,NA,Not Registered,Elig,NA,NA,NA,NA,NA,No opinion,No opinion, Never heard,Never heard,No,No,No,No,No,NA,Christian,NA,NA,NA,Married,Asian or Asian American,Permanently disabled,NA,8888,NA,-6872,Never heard,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
917,Hmong,WI,Less than HS,Male,No schooling completed,No,ASIAN AMERICAN,No,Thailand / Siam,Citizen,NA,NA,NA,NA,NA,NA,RETHNIC: or Asian American more,Registered,NA,Elig,I am pretty likely to vote,Clinton, SUPPORT STRONGLY,Hillary Clinton,Democrat,Never heard,Never heard, Very unfavorable,Very favorable,No,No,No,No,No,NA,Other,Education,Oppose,Support,Married,Asian or Asian American,Retired,"Up to $20,000",1940,NA,76,Very unfavorable,"less than $20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
918,Hmong,CA,Less than HS,Female,"Some schooling, no high school degree / GED",No,ASIAN AMERICAN,No,Laos,Citizen,NA,NA,NA,NA,NA,NA,RETHNIC: or Asian American more,NA,Not Registered,Elig,I will not vote this year,Clinton, SUPPORT STRONGLY,NA,Democrat,Very unfavorable,Very favorable, Very unfavorable,Very favorable,No,No,No,Yes,No,NA,Other,Economy/Jobs,Support,Support,Married,Asian or Asian American,Homemaker,"$50,000 to $75,000",1956,NA,60,Very unfavorable,"less than $70,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
919,Hmong,CA,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,Somewhat Important,Extremely Important,Extremely Important,Extremely Important,Extremely Important,A good leader should have a degree from a top-university ...,DO NOT READ  Both equally,NA,Not Registered,Elig,I will not vote this year,Clinton, SUPPORT STRONGLY,NA,Democrat,Somewhat unfavorable,Very favorable, Very unfavorable,Very favorable,No,No,No,No,No,NA,Other,NA,Support,Support,Married,Asian or Asian American,Working part-time,"$20,000 to $50,000",1973,NA,43,Very unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
920,Hmong,MN,Less than HS,Female,"Some schooling, no high school degree / GED",No,ASIAN AMERICAN,No,Thailand / Siam,Citizen,Extremely Important,Extremely Important,Very Important,Very Important,Very Important,A good leader should have significant work experience,Mainstream American more,NA,Not Registered,Elig,My chances of voting are less than -,Clinton, NOT SO STRONGLY,NA,Some other party,Very unfavorable,Somewhat unfavorable, Very unfavorable,Very favorable,No,No,No,No,No,NA,Other,Health care,Oppose,Support,Married,Asian or Asian American,Working full-time,"$20,000 to $50,000",1960,NA,56,Very unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
921,Hmong,CA,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,Extremely Important,Extremely Important,Extremely Important,Extremely Important,Extremely Important,A good leader should have significant work experience,RETHNIC: or Asian American more,Registered,NA,Elig,My chances of voting are -,Clinton, SUPPORT STRONGLY,NA,Democrat,Somewhat unfavorable,Very favorable, Somewhat unfavorable,Somewhat favorable,Yes,No,No,Yes,Yes,NA,Christian,Economy/Jobs,Support,Oppose,Married,Asian or Asian American,Working full-time,"Up to $20,000",1953,NA,63,Somewhat unfavorable,"less than $20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
922,Hmong,CA,Less than HS,Female,"Some schooling, no high school degree / GED",No,ASIAN AMERICAN,No,Thailand / Siam,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,NA,Not Registered,Elig,My chances of voting are less than -,Clinton, NOT SO STRONGLY,NA,Democrat,Very unfavorable,Somewhat favorable, Very unfavorable,Very favorable,No,No,No,No,No,NA,Other,NA,Support,NA,Married,Asian or Asian American,Homemaker,"$20,000 to $50,000",1983,NA,33,Very unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
923,Hmong,CA,Less than HS,Male,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,NA,Not Registered,Elig,I will not vote this year,Clinton, SUPPORT STRONGLY,NA,Democrat,Somewhat unfavorable,Somewhat favorable, Somewhat unfavorable,Very favorable,No,No,No,No,No,NA,Other,Economy/Jobs,Support,Support,Married,Asian or Asian American,Permanently disabled,"Up to $20,000",1957,NA,59,Somewhat unfavorable,"less than $20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
924,Hmong,CA,College or Higher,Male,"Some college, but no degree",Yes,ASIAN AMERICAN,No,NA,Citizen,Somewhat Important,Very Important,Very Important,Very Important,Very Important,A good leader should have a degree from a top-university ...,RETHNIC: or Asian American more,Registered,NA,Elig,My chances of voting are -,Clinton, NOT SO STRONGLY,NA,Democrat,Somewhat unfavorable,Very favorable, Somewhat unfavorable,Very unfavorable,No,No,No,Yes,No,NA,Christian,Economy/Jobs,Oppose,Oppose,Single,NA,Unemployed,"$20,000 to $50,000",1989,NA,27,Somewhat unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
925,Hmong,MN,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,Extremely Important,Extremely Important,Extremely Important,Extremely Important,Extremely Important,A good leader should have significant work experience,DO NOT READ  Both equally,NA,Not Registered,Elig,I am absolutely certain I will vote,Clinton, SUPPORT STRONGLY,NA,Democrat,Very unfavorable,Very favorable, Very unfavorable,Very favorable,No,No,No,No,Yes,NA,Other,Education,Support,Support,Married,Asian or Asian American,Permanently disabled,"Up to $20,000",1955,NA,61,Very unfavorable,"less than $20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
926,Hmong,CA,Less than HS,Female,"Some schooling, no high school degree / GED",No,ASIAN AMERICAN,No,Laos,Citizen,Extremely Important,Very Important,Very Important,Somewhat Important,Not at all Important,A good leader should have significant work experience,Mainstream American more,Registered,NA,Elig,I am pretty likely to vote,Clinton, NOT SO STRONGLY,Bernie Sanders,Democrat,Very unfavorable,Somewhat favorable, Very unfavorable,Somewhat favorable,No,No,No,No,No,NA,Christian,Economy/Jobs,Support,Oppose,Single,NA,Permanently disabled,"Up to $20,000",1950,NA,66,Very unfavorable,"less than $20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
927,Hmong,CA,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,NA,NA,NA,NA,NA,NA,RETHNIC: or Asian American more,NA,Not Registered,Elig,My chances of voting are less than -,SOME OTHER CANDIDATE,NA,NA,NA,No opinion,No opinion, No opinion,No opinion,No,No,No,No,No,NA,Other,Health care,Oppose,Support,Married,Asian or Asian American,Permanently disabled,NA,8888,NA,-6872,No opinion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
928,Hmong,MA,Less than HS,Male,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, NOT SO STRONGLY,Hillary Clinton,Some other party,Very favorable,Very favorable, Very unfavorable,Somewhat favorable,No,No,No,No,No,NA,Christian,Health care,Oppose,NA,Married,White,Working full-time,"$50,000 to $75,000",1957,NA,59,Very unfavorable,"less than $70,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
929,Hmong,WI,Less than HS,Male,"Some schooling, no high school degree / GED",No,ASIAN AMERICAN,No,Laos,Citizen,Extremely Important,Extremely Important,Extremely Important,Extremely Important,Extremely Important,A good leader should have significant work experience,RETHNIC: or Asian American more,NA,Not Registered,Elig,I am absolutely certain I will vote,Clinton, SUPPORT STRONGLY,NA,Democrat,Somewhat favorable,Very favorable, Very unfavorable,Very favorable,No,No,No,No,No,NA,Other,Racism or Racial discrimination,Support,Oppose,Other,NA,Permanently disabled,NA,1948,NA,68,Very unfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
930,Hmong,CA,HS Graduate,Male,High school degree / GED,Yes,ASIAN AMERICAN,No,NA,Citizen,Very Important,Somewhat Important,Very Important,Not at all Important,Somewhat Important,A good leader should have significant work experience,Mainstream American more,NA,Not Registered,Elig,I will not vote this year,SOME OTHER CANDIDATE,NA,NA,Democrat,Somewhat unfavorable,Somewhat favorable, Very unfavorable,Very unfavorable,Yes,No,No,No,No,NA,Other,Incomes/Gap between rich and poor,Oppose,Oppose,Single,NA,Student,"Up to $20,000",1998,NA,18,Very unfavorable,"less than $20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
931,Hmong,CA,College or Higher,Male,Graduate or Professional degree,No,ASIAN AMERICAN,No,Laos,Citizen,Extremely Important,Extremely Important,Somewhat Important,Extremely Important,Extremely Important,A good leader should have significant work experience,Mainstream American more,Registered,NA,Elig,My chances of voting are -,Clinton, SUPPORT STRONGLY,Jeb Bush,Democrat,Very favorable,Very favorable, Very unfavorable,Very favorable,No,Yes,Yes,No,Yes,Extremely Important,Other,Economy/Jobs,Support,Support,Married,Asian or Asian American,Working full-time,"$125,000 to $250,000",1970,NA,46,Very unfavorable,"$125,000 and over",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
932,Hmong,CA,College or Higher,Female,College degree or Bachelor's degree,No,ASIAN AMERICAN,No,Thailand / Siam,Citizen,NA,NA,NA,NA,NA,NA,DO NOT READ  Both equally,Registered,NA,Elig,My chances of voting are -,SOME OTHER CANDIDATE,NA,NA,NA,No opinion,No opinion, No opinion,No opinion,No,No,No,No,No,NA,NA,Health care,Oppose,Support,Single,NA,Working full-time,"$20,000 to $50,000",1987,NA,29,No opinion,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
933,Hmong,CA,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,NA,NA,NA,NA,NA,NA,RETHNIC: or Asian American more,NA,Not Registered,Elig,I will not vote this year,Clinton, NOT SO STRONGLY,NA,NA,Somewhat unfavorable,Somewhat unfavorable, Somewhat unfavorable,Somewhat unfavorable,No,No,No,No,No,NA,NA,Terrorism/ISIS/National security,Support,Support,Married,Asian or Asian American,Permanently disabled,"$20,000 to $50,000",1955,NA,61,Somewhat unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
934,Hmong,WI,HS Graduate,Female,High school degree / GED,Yes,ASIAN AMERICAN,No,NA,Citizen,NA,NA,NA,NA,NA,NA,NA,Registered,NA,Elig,I am pretty likely to vote,SOME OTHER CANDIDATE,NA,NA,Democrat,Very unfavorable,Somewhat unfavorable, Somewhat favorable,Somewhat unfavorable,Yes,No,No,No,No,NA,Other,Health care,Support,Support,Single,NA,Working full-time,"$20,000 to $50,000",1992,NA,24,Somewhat favorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
935,Hmong,NC,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,Extremely Important,Extremely Important,Extremely Important,Extremely Important,Extremely Important,A good leader should have a degree from a top-university ...,RETHNIC: or Asian American more,NA,Not Registered,Elig,I will not vote this year,Clinton, SUPPORT STRONGLY,NA,Democrat,Somewhat unfavorable,Somewhat favorable, Somewhat unfavorable,Very favorable,No,No,No,No,No,NA,Other,Terrorism/ISIS/National security,Support,Support,Married,Asian or Asian American,Permanently disabled,"Up to $20,000",1955,NA,61,Somewhat unfavorable,"less than $20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
936,Hmong,MN,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,Very Important,Very Important,Very Important,Extremely Important,Extremely Important,A good leader should have a degree from a top-university ...,DO NOT READ  Both equally,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, SUPPORT STRONGLY,NA,Democrat,Very unfavorable,Very favorable, Somewhat unfavorable,Very favorable,No,No,No,No,No,NA,Other,NA,Support,Oppose,Married,Asian or Asian American,Working full-time,"$20,000 to $50,000",1967,Just a little,49,Somewhat unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
937,Hmong,NC,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Thailand / Siam,Citizen,NA,NA,NA,NA,NA,NA,DO NOT READ  Both equally,NA,Not Registered,Elig,My chances of voting are less than -,Clinton, SUPPORT STRONGLY,NA,Democrat,Very unfavorable,Somewhat unfavorable, Very unfavorable,Very favorable,Yes,No,No,No,No,NA,Other,Education,Oppose,Support,Married,Asian or Asian American,Working full-time,"$20,000 to $50,000",1959,NA,57,Very unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
938,Hmong,MO,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,Very Important,Very Important,Very Important,Not at all Important,Not at all Important,A good leader should have significant work experience,Mainstream American more,NA,Not Registered,Elig,My chances of voting are less than -,Clinton, NOT SO STRONGLY,NA,Democrat,Somewhat unfavorable,Somewhat favorable, Very unfavorable,Somewhat favorable,No,No,No,No,No,NA,Other,Economy/Jobs,Support,Support,Married,Asian or Asian American,Unemployed,"Up to $20,000",1960,NA,56,Very unfavorable,"less than $20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
939,Hmong,MI,HS Graduate,Female,High school degree / GED,Yes,ASIAN AMERICAN,No,NA,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,Registered,NA,Elig,I am absolutely certain I will vote,Clinton, NOT SO STRONGLY,NA,Democrat,Somewhat favorable,Somewhat favorable, Very unfavorable,Somewhat favorable,No,No,No,No,No,NA,None,Health care,Oppose,Support,Single,NA,Working part-time,"$20,000 to $50,000",1994,NA,22,Very unfavorable,"less than $50,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
940,Hmong,MN,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,NA,NA,NA,NA,NA,NA,Mainstream American more,Registered,NA,Elig,My chances of voting are -,Clinton, SUPPORT STRONGLY,NA,Democrat,Somewhat unfavorable,Somewhat favorable, Very unfavorable,Very favorable,No,No,No,No,No,NA,Protestant,Racism or Racial discrimination,Support,Oppose,Married,Asian or Asian American,Permanently disabled,NA,1948,NA,68,Very unfavorable,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
941,Hmong,CA,Less than HS,Female,No schooling completed,No,ASIAN AMERICAN,No,Laos,Citizen,Very Important,Somewhat Important,Extremely Important,Somewhat Important,Very Important,A good leader should have significant work experience,Mainstream American more,NA,Not Registered,Elig,My chances of voting are less than -,Clinton, NOT SO STRONGLY,NA,Democrat,Never heard,Never heard, Somewhat unfavorable,No opinion,No,No,No,No,No,NA,Other,Health care,Support,Oppose,Married,Asian or Asian American,Unemployed,"Up to $20,000",8888,Not at all,-6872,Somewhat unfavorable,"less than $20,000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
